pl_gest,data_bon,id_gest,anluna,pct_lcr,id,pl_pr,id_pr,pl_bon,id_bon,retail_product_id,ProductCode,UnitMeasure,SalePrice,SalePriceWithVAT,ManagementWorkplaceId,ManagementId,retail_product_name
1,2025-09-16 17:18:56.050,1,202509,1,61039,1,79,1,36756,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 17:18:56.050,1,202509,1,61040,1,9,1,36756,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 17:18:56.050,1,202509,1,61035,1,60,1,36756,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 17:18:56.050,1,202509,1,61038,1,71,1,36756,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 17:18:56.050,1,202509,1,61037,1,93,1,36756,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-16 17:18:56.050,1,202509,1,61036,1,10109,1,36756,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 17:42:01.167,1,202509,1,61042,1,54,1,36757,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 17:42:01.167,1,202509,1,61043,1,82,1,36757,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-09-16 17:49:23.787,1,202509,1,61047,1,92,1,36758,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 17:49:23.787,1,202509,1,61053,1,74,1,36758,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-09-16 17:49:23.787,1,202509,1,61048,1,76,1,36758,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-16 17:49:23.787,1,202509,1,61050,1,68,1,36758,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-09-16 17:49:23.787,1,202509,1,61045,1,65,1,36758,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 17:49:23.787,1,202509,1,61052,1,10102,1,36758,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 17:49:23.787,1,202509,1,61046,1,10109,1,36758,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 17:49:23.787,1,202509,1,61051,1,10108,1,36758,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 17:50:15.917,1,202509,1,61061,1,79,1,36760,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 17:51:01.787,1,202509,1,61066,1,77,1,36761,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-09-16 17:51:01.787,1,202509,1,61063,1,60,1,36761,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 17:51:01.787,1,202509,1,61065,1,10102,1,36761,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 17:51:01.787,1,202509,1,61064,1,10109,1,36761,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 17:53:30.710,1,202509,1,61068,1,60,1,36762,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 17:53:30.710,1,202509,1,61071,1,65,1,36762,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 17:53:30.710,1,202509,1,61072,1,77,1,36762,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-09-16 17:53:30.710,1,202509,1,61070,1,74,1,36762,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-09-16 17:53:30.710,1,202509,1,61069,1,81,1,36762,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-16 17:53:30.710,1,202509,1,61074,1,82,1,36762,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-09-16 17:53:30.710,1,202509,1,61073,1,83,1,36762,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-09-16 17:53:30.710,1,202509,1,61076,1,92,1,36762,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 17:53:30.710,1,202509,1,61075,1,89,1,36762,139,GAA,"BUC     ",7.85,9.50,1,1,Pepsi Cola Can 0.33L
1,2025-09-16 17:56:05.493,1,202509,1,61088,1,71,1,36764,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 17:56:05.493,1,202509,1,61085,1,54,1,36764,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 17:56:05.493,1,202509,1,61089,1,9,1,36764,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 17:56:05.493,1,202509,1,61087,1,10102,1,36764,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 17:56:05.493,1,202509,1,61086,1,10108,1,36764,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 17:56:11.943,1,202509,1,61092,1,65,1,36765,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 17:56:11.943,1,202509,1,61094,1,92,1,36765,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 17:56:11.943,1,202509,1,61095,1,76,1,36765,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-16 17:56:11.943,1,202509,1,61093,1,10109,1,36765,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 17:57:20.827,1,202509,1,61097,1,76,1,36766,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-16 18:00:27.860,1,202509,1,61099,1,85,1,36767,10174,EBA,"BUC     ",7.12,7.90,1,2,Extra parmezan
1,2025-09-16 18:00:27.860,1,202509,1,61100,1,82,1,36767,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-09-16 18:00:27.860,1,202509,1,61098,1,65,1,36767,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 18:01:58.210,1,202509,1,61103,1,9,1,36768,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 18:01:58.210,1,202509,1,61101,1,84,1,36768,10173,EBA,"BUC     ",7.12,7.90,1,2,Extra jalapeno
1,2025-09-16 18:01:58.210,1,202509,1,61102,1,79,1,36768,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 18:03:06.110,1,202509,1,61104,1,81,1,36769,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-16 18:09:19.970,1,202509,1,61105,1,83,1,36770,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-09-16 18:09:19.970,1,202509,1,61109,1,92,1,36770,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 18:09:19.970,1,202509,1,61107,1,54,1,36770,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 18:09:19.970,1,202509,1,61112,1,54,1,36770,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 18:09:19.970,1,202509,1,61115,1,71,1,36770,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 18:09:19.970,1,202509,1,61110,1,71,1,36770,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 18:09:19.970,1,202509,1,61114,1,93,1,36770,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-16 18:09:19.970,1,202509,1,61113,1,10109,1,36770,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 18:09:19.970,1,202509,1,61108,1,10109,1,36770,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 18:21:37.580,1,202509,1,61117,1,86,1,36771,10175,EBA,"BUC     ",3.51,3.90,1,2,Extra Lamaie
1,2025-09-16 18:21:37.580,1,202509,1,61118,1,79,1,36771,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 18:27:55.550,1,202509,1,61119,1,88,1,36772,119,EBA,"BUC     ",43.15,47.90,1,2,Healthy Red Fit Schnitzel
1,2025-09-16 18:27:55.550,1,202509,1,61124,1,77,1,36772,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-09-16 18:27:55.550,1,202509,1,61121,1,65,1,36772,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 18:27:55.550,1,202509,1,61125,1,9,1,36772,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 18:27:55.550,1,202509,1,61123,1,10102,1,36772,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 18:27:55.550,1,202509,1,61122,1,10108,1,36772,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 18:46:36.650,1,202509,1,61127,1,54,1,36773,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 18:46:36.650,1,202509,1,61129,1,64,1,36773,118,EBA,"BUC     ",37.75,41.90,1,2,Red Fit Schnitzel
1,2025-09-16 18:46:36.650,1,202509,1,61128,1,62,1,36773,116,EBA,"BUC     ",37.75,41.90,1,2,Green Fit Schnitzel
1,2025-09-16 18:55:01.800,1,202509,1,61130,1,82,1,36774,130,EBA,"BUC     ",11.62,12.90,1,1,Crazy Fries with Cheddar Sauce
1,2025-09-16 19:07:15.920,1,202509,1,61136,1,83,1,36775,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-09-16 19:07:15.920,1,202509,1,61140,1,92,1,36775,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 19:07:15.920,1,202509,1,61135,1,72,1,36775,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 19:07:15.920,1,202509,1,61141,1,71,1,36775,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 19:07:15.920,1,202509,1,61132,1,54,1,36775,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 19:07:15.920,1,202509,1,61138,1,54,1,36775,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 19:07:15.920,1,202509,1,61142,1,9,1,36775,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 19:07:15.920,1,202509,1,61133,1,10108,1,36775,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 19:07:15.920,1,202509,1,61134,1,10103,1,36775,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-09-16 19:07:15.920,1,202509,1,61139,1,10109,1,36775,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 19:34:44.393,1,202509,1,61149,1,9,1,36776,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 19:34:44.393,1,202509,1,61145,1,54,1,36776,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 19:34:44.393,1,202509,1,61148,1,71,1,36776,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 19:34:44.393,1,202509,1,61147,1,93,1,36776,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-16 19:34:44.393,1,202509,1,61146,1,10109,1,36776,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 19:52:22.833,1,202509,1,61151,1,79,1,36777,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 19:53:01.420,1,202509,1,61152,1,79,1,36778,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 20:03:04.980,1,202509,1,61159,1,84,1,36779,10173,EBA,"BUC     ",7.12,7.90,1,2,Extra jalapeno
1,2025-09-16 20:03:04.980,1,202509,1,61160,1,72,1,36779,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 20:03:04.980,1,202509,1,61153,1,72,1,36779,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 20:03:04.980,1,202509,1,61165,1,71,1,36779,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:03:04.980,1,202509,1,61158,1,71,1,36779,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:03:04.980,1,202509,1,61155,1,65,1,36779,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 20:03:04.980,1,202509,1,61162,1,54,1,36779,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 20:03:04.980,1,202509,1,61166,1,9,1,36779,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-16 20:03:04.980,1,202509,1,61157,1,10102,1,36779,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 20:03:04.980,1,202509,1,61164,1,10103,1,36779,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-09-16 20:03:04.980,1,202509,1,61156,1,10108,1,36779,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 20:03:04.980,1,202509,1,61163,1,10108,1,36779,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 20:19:50.440,1,202509,1,61171,1,54,1,36780,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 20:19:50.440,1,202509,1,61174,1,71,1,36780,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:19:50.440,1,202509,1,61169,1,72,1,36780,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 20:19:50.440,1,202509,1,61168,1,83,1,36780,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-09-16 20:19:50.440,1,202509,1,61173,1,92,1,36780,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-16 20:19:50.440,1,202509,1,61172,1,10108,1,36780,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 20:23:00.497,1,202509,1,61180,1,71,1,36781,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:23:00.497,1,202509,1,61177,1,54,1,36781,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-16 20:23:00.497,1,202509,1,61179,1,10102,1,36781,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 20:23:00.497,1,202509,1,61178,1,10109,1,36781,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 20:36:51.240,1,202509,1,61185,1,10102,1,36782,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 20:36:51.240,1,202509,1,61183,1,60,1,36782,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 20:36:51.240,1,202509,1,61186,1,71,1,36782,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:36:51.240,1,202509,1,61184,1,10109,1,36782,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 20:39:18.100,1,202509,1,61192,1,76,1,36783,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-16 20:39:18.100,1,202509,1,61189,1,65,1,36783,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 20:39:18.100,1,202509,1,61191,1,10102,1,36783,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 20:39:18.100,1,202509,1,61190,1,10109,1,36783,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 20:39:24.173,1,202509,1,61197,1,93,1,36784,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-16 20:39:24.173,1,202509,1,61195,1,60,1,36784,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 20:39:24.173,1,202509,1,61198,1,74,1,36784,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-09-16 20:39:24.173,1,202509,1,61196,1,10108,1,36784,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 20:43:57.753,1,202509,1,61200,1,79,1,36785,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 20:43:57.753,1,202509,1,61202,1,79,1,36785,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-16 20:43:57.753,1,202509,1,61201,1,67,1,36785,123,EBA,"BUC     ",46.76,51.90,1,2,Crazy Pepperoni Schnitzel
1,2025-09-16 20:55:26.293,1,202509,1,61210,1,60,1,36787,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-16 20:55:26.293,1,202509,1,61213,1,72,1,36787,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 20:55:26.293,1,202509,1,61212,1,93,1,36787,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-16 20:55:26.293,1,202509,1,61211,1,10109,1,36787,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 20:55:51.457,1,202509,1,61215,1,98,1,36788,148,GAA,"BUC     ",9.92,12.00,1,2,7Up Lemon Lime 0.33L
1,2025-09-16 20:57:21.567,1,202509,1,61224,1,10102,1,36789,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-16 20:57:21.567,1,202509,1,61225,1,72,1,36789,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-16 20:57:21.567,1,202509,1,61220,1,71,1,36789,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-16 20:57:21.567,1,202509,1,61230,1,74,1,36789,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-09-16 20:57:21.567,1,202509,1,61217,1,83,1,36789,10172,EBA,"BUC     ",5.32,5.90,1,1,Extra bacon
1,2025-09-16 20:57:21.567,1,202509,1,61219,1,85,1,36789,10174,EBA,"BUC     ",7.12,7.90,1,2,Extra parmezan
1,2025-09-16 20:57:21.567,1,202509,1,61218,1,84,1,36789,10173,EBA,"BUC     ",7.12,7.90,1,2,Extra jalapeno
1,2025-09-16 20:57:21.567,1,202509,1,61222,1,65,1,36789,120,EBA,"BUC     ",44.05,48.90,1,1,Viennese Schnitzel
1,2025-09-16 20:57:21.567,1,202509,1,61227,1,68,1,36789,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-09-16 20:57:21.567,1,202509,1,61228,1,10109,1,36789,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-16 20:57:21.567,1,202509,1,61223,1,10108,1,36789,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-16 20:57:21.567,1,202509,1,61229,1,10103,1,36789,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-09-16 21:17:46.993,1,202509,1,61232,1,9,1,36790,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-17 11:31:27.177,1,202509,1,61234,1,60,1,36791,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-17 11:31:27.177,1,202509,1,61236,1,92,1,36791,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-17 11:31:27.177,1,202509,1,61237,1,74,1,36791,134,EBA,"BUC     ",4.41,4.90,1,1,Garlic Sauce
1,2025-09-17 11:31:27.177,1,202509,1,61235,1,10108,1,36791,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-17 11:54:14.663,1,202509,1,61239,1,81,1,36792,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-17 11:54:14.663,1,202509,1,61240,1,60,1,36792,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-17 11:58:52.287,1,202509,1,61241,1,63,1,36793,117,EBA,"BUC     ",43.15,47.90,1,2,Healthy Green Fit Schnitzel
1,2025-09-17 12:00:03.997,1,202509,1,61243,1,60,1,36794,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-17 12:00:03.997,1,202509,1,61245,1,92,1,36794,142,GAA,"BUC     ",10.81,12.00,1,2,Aqua Carpatica Minerala 0.5L
1,2025-09-17 12:00:03.997,1,202509,1,61246,1,77,1,36794,137,EBA,"BUC     ",7.12,7.90,1,2,Blueberry Sauce
1,2025-09-17 12:00:03.997,1,202509,1,61244,1,10109,1,36794,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-17 12:00:47.263,1,202509,1,61249,1,81,1,36795,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-17 12:00:47.263,1,202509,1,61248,1,54,1,36795,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:00:47.263,1,202509,1,61250,1,95,1,36795,145,GAA,"BUC     ",8.26,10.00,1,1,Lipton Lemon Tea 0.33L
1,2025-09-17 12:05:22.630,1,202509,1,61253,1,9,1,36796,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-17 12:05:22.630,1,202509,1,61252,1,79,1,36796,127,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Crispy Bacon
1,2025-09-17 12:06:12.937,1,202509,1,61254,1,80,1,36797,128,EBA,"BUC     ",23.33,25.90,1,1,Mac & Cheese with Jalapeno and Tomato Sauce
1,2025-09-17 12:07:22.520,1,202509,1,61261,1,81,1,36798,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-17 12:07:22.520,1,202509,1,61259,1,71,1,36798,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-17 12:07:22.520,1,202509,1,61262,1,9,1,36798,10156,JAA,"BUC     ",1.65,2.00,1,1,Packaging
1,2025-09-17 12:07:22.520,1,202509,1,61256,1,54,1,36798,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:07:22.520,1,202509,1,61260,1,54,1,36798,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:07:22.520,1,202509,1,61257,1,10108,1,36798,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-17 12:07:22.520,1,202509,1,61258,1,10103,1,36798,10160,GAA,"BUC     ",7.44,9.00,1,1,Mountain Dew 0.25L Doze
1,2025-09-17 12:08:47.083,1,202509,1,61265,1,54,1,36799,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:08:47.083,1,202509,1,61270,1,60,1,36799,113,EBA,"BUC     ",25.14,27.90,1,1,Breaded Chicken Schnitzel
1,2025-09-17 12:08:47.083,1,202509,1,61268,1,71,1,36799,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-17 12:08:47.083,1,202509,1,61273,1,76,1,36799,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-17 12:08:47.083,1,202509,1,61267,1,93,1,36799,143,GAA,"BUC     ",8.56,9.50,1,1,Aqua Carpatica Plata 0.5L
1,2025-09-17 12:08:47.083,1,202509,1,61272,1,10102,1,36799,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-17 12:08:47.083,1,202509,1,61266,1,10108,1,36799,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-17 12:08:47.083,1,202509,1,61271,1,10109,1,36799,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-17 12:10:31.430,1,202509,1,61284,1,10102,1,36801,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-17 12:10:31.430,1,202509,1,61285,1,72,1,36801,132,EBA,"BUC     ",5.32,5.90,1,1,Cheddar Sauce
1,2025-09-17 12:10:31.430,1,202509,1,61282,1,68,1,36801,124,EBA,"BUC     ",26.94,29.90,1,1,Breaded Pork Schnitzel
1,2025-09-17 12:10:31.430,1,202509,1,61283,1,10109,1,36801,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
1,2025-09-17 12:13:23.560,1,202509,1,61287,1,66,1,36802,122,EBA,"BUC     ",51.26,56.90,1,1,Tagliata Schnitzel
1,2025-09-17 12:14:46.267,1,202509,1,61288,1,63,1,36803,117,EBA,"BUC     ",43.15,47.90,1,2,Healthy Green Fit Schnitzel
1,2025-09-17 12:15:33.607,1,202509,1,61290,1,54,1,36804,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:15:33.607,1,202509,1,61293,1,76,1,36804,136,EBA,"BUC     ",7.12,7.90,1,2,Spicy Sauce
1,2025-09-17 12:15:33.607,1,202509,1,61292,1,10102,1,36804,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-17 12:15:33.607,1,202509,1,61291,1,10108,1,36804,10164,EBA,"BUC     ",11.62,12.90,1,2,Baked potatoes
1,2025-09-17 12:17:50.373,1,202509,1,61296,1,81,1,36805,129,EBA,"BUC     ",22.43,24.90,1,1,Crazy Fries with Parmesan
1,2025-09-17 12:17:50.373,1,202509,1,61295,1,54,1,36805,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:18:33.647,1,202509,1,61298,1,54,1,36806,112,EBA,"BUC     ",26.04,28.90,1,1,Crazy Schnitzel
1,2025-09-17 12:18:33.647,1,202509,1,61301,1,71,1,36806,131,EBA,"BUC     ",6.22,6.90,1,2,Crazy Sauce
1,2025-09-17 12:18:33.647,1,202509,1,61300,1,10102,1,36806,10159,GAA,"BUC     ",9.92,12.00,1,2,Pepsi Cola 0.25L Doze
1,2025-09-17 12:18:33.647,1,202509,1,61299,1,10109,1,36806,10165,EBA,"BUC     ",29.64,32.90,1,2,Mac & cheease
